SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,1323 Boren Ave #311,Seattle,WA,98101,279000,0,1.0,First Hill,407,,2001,43,686,353,Active,,,https://www.redfin.com/WA/Seattle/1323-Boren-Ave-98101/unit-311/home/2119967,NWMLS as Distributed by MLS Grid,2296797,N,Y,47.6120881,-122.3282811
MLS Listing,,Condo/Co-op,1545 NW 57th St #507,Seattle,WA,98107,320000,0,1.0,Ballard,514,,2003,58,623,374,Active,,,https://www.redfin.com/WA/Seattle/1545-NW-57th-St-98107/unit-507/home/176031045,NWMLS as Distributed by MLS Grid,2293838,N,Y,47.6699146,-122.3784177
MLS Listing,,Condo/Co-op,233 14th Ave E #206,Seattle,WA,98112,299000,0,1.0,Capitol Hill,420,,1928,58,712,370,Active,,,https://www.redfin.com/WA/Seattle/233-14th-Ave-E-98112/unit-206/home/190671709,NWMLS as Distributed by MLS Grid,2294934,N,Y,47.6209544,-122.3146462
MLS Listing,,Condo/Co-op,1707 Boylston Ave #206,Seattle,WA,98122,257500,0,1.0,Capitol Hill,395,15039,1965,63,652,432,Active,,,https://www.redfin.com/WA/Seattle/1707-Boylston-Ave-98122/unit-206/home/191519608,NWMLS as Distributed by MLS Grid,2290903,N,Y,47.616649,-122.3237235
MLS Listing,,Condo/Co-op,1414 12th Ave #204,Seattle,WA,98122,320000,0,1.0,Capitol Hill,488,,2007,70,656,625,Active,,,https://www.redfin.com/WA/Seattle/1414-12th-Ave-98122/unit-204/home/17382890,NWMLS as Distributed by MLS Grid,2290337,N,Y,47.6135951,-122.3163913
MLS Listing,,Condo/Co-op,4116 California Ave SW #201,Seattle,WA,98116,350000,0,1.0,Alaska Junction,520,,2009,73,673,236,Active,,,https://www.redfin.com/WA/Seattle/4116-California-Ave-SW-98116/unit-201/home/190500283,NWMLS as Distributed by MLS Grid,2288879,N,Y,47.5658572,-122.3864761
MLS Listing,,Condo/Co-op,600 N 85th St #211,Seattle,WA,98103,247000,0,1.0,Greenwood,452,,1999,85,546,377,Active,,,https://www.redfin.com/WA/Seattle/600-N-85th-St-98103/unit-211/home/31815,NWMLS as Distributed by MLS Grid,2283305,N,Y,47.6907801,-122.3508792
MLS Listing,,Condo/Co-op,120 NW 39th St #104,Seattle,WA,98107,355000,0,1.0,Fremont,438,,1988,93,811,430,Active,,,https://www.redfin.com/WA/Seattle/120-NW-39th-St-98107/unit-104/home/12318173,NWMLS as Distributed by MLS Grid,2279676,N,Y,47.6543686,-122.3583779
MLS Listing,,Condo/Co-op,1545 NW 57th St #224,Seattle,WA,98107,319000,0,1.0,Ballard,451,,2003,119,707,341,Active,,,https://www.redfin.com/WA/Seattle/1545-NW-57th-St-98107/unit-224/home/176044541,NWMLS as Distributed by MLS Grid,2270027,N,Y,47.6699146,-122.3784177
MLS Listing,,Condo/Co-op,668 S Lane St #407,Seattle,WA,98104,285000,0,1.0,International District,509,,2002,119,560,296,Active,,,https://www.redfin.com/WA/Seattle/668-S-Lane-St-98104/unit-407/home/2117044,NWMLS as Distributed by MLS Grid,2270480,N,Y,47.5968907,-122.324097
MLS Listing,,Condo/Co-op,4547 8th Ave NE #308,Seattle,WA,98105,349000,0,1.0,University District,373,,2008,121,936,535,Active,,,https://www.redfin.com/WA/Seattle/4547-8th-Ave-NE-98105/unit-308/home/190504155,NWMLS as Distributed by MLS Grid,2269154,N,Y,47.6628143,-122.3199182
MLS Listing,,Condo/Co-op,819 Virginia St #1808,Seattle,WA,98101,320000,0,1.0,Denny Triangle,419,,2007,169,764,464,Active,,,https://www.redfin.com/WA/Seattle/819-Virginia-St-98101/unit-1808/home/12304692,NWMLS as Distributed by MLS Grid,2246832,N,Y,47.6160389,-122.3357053
MLS Listing,,Condo/Co-op,600 N 85th St #411,Seattle,WA,98103,250000,0,1.0,Greenwood,452,,1999,189,553,413,Active,,,https://www.redfin.com/WA/Seattle/600-N-85th-St-98103/unit-411/home/51693,NWMLS as Distributed by MLS Grid,2239308,N,Y,47.6907801,-122.3508792
MLS Listing,,Condo/Co-op,424 N 85th St #304,Seattle,WA,98103,299000,0,1.0,Greenwood,455,,2006,210,657,326,Active,,,https://www.redfin.com/WA/Seattle/424-N-85th-St-98103/unit-304/home/22695607,NWMLS as Distributed by MLS Grid,2226444,N,Y,47.6910854,-122.352891
New Construction Plan,,Condo/Co-op,Basement Studio Plan,Seattle,WA,98122,195000,0,1.0,Seattle,427,,,51,457,250,Active,,,https://www.redfin.com/WA/Seattle/Seattle/Basement-Studio/home/192900779,Zillow,47D38E0B2E47,N,Y,47.6161336,-122.3146091
New Construction Plan,,Condo/Co-op,Studio Plan,Seattle,WA,98104,419900,0,1.0,Seattle,609,,,286,689,,Active,,,https://www.redfin.com/WA/Seattle/Seattle/Studio/home/189689695,Zillow,55B9BA01EA92,N,Y,47.6066658,-122.3271698
